id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202134-6909,2021-08-28,202134,6909,93,Arale,21274,13.3,Premium,0.0,118.0
202135-6909,2021-09-04,202135,6909,93,Arale,21274,13.3,Premium,0.0,253.0
202136-6909,2021-09-11,202136,6909,93,Arale,21274,13.3,Premium,8.0,310.0
202137-6909,2021-09-18,202137,6909,93,Arale,21274,13.3,Premium,3.0,327.0
202138-6909,2021-09-25,202138,6909,93,Arale,21274,13.3,Premium,9.0,325.0
202139-6909,2021-10-02,202139,6909,93,Arale,21274,13.3,Premium,8.0,312.0
202140-6909,2021-10-09,202140,6909,93,Arale,21274,13.3,Premium,50.0,285.0
202141-6909,2021-10-16,202141,6909,93,Arale,21274,13.3,Premium,20.0,260.0
202142-6909,2021-10-23,202142,6909,93,Arale,21274,13.3,Premium,35.0,234.0
202143-6909,2021-10-30,202143,6909,93,Arale,21274,13.3,Premium,35.0,208.0
202144-6909,2021-11-06,202144,6909,93,Arale,21274,13.3,Premium,17.0,182.0
202146-6909,2021-11-20,202146,6909,93,Arale,21274,13.3,Premium,60.0,139.0
202147-6909,2021-11-27,202147,6909,93,Arale,21274,13.3,Premium,42.0,98.0
202148-6909,2021-12-04,202148,6909,93,Arale,21274,13.3,Premium,78.0,54.0
202149-6909,2021-12-11,202149,6909,93,Arale,21274,13.3,Premium,15.0,31.0
202150-6909,2021-12-18,202150,6909,93,Arale,21274,13.3,Premium,7.0,20.0
202151-6909,2021-12-25,202151,6909,93,Arale,21274,13.3,Premium,4.0,14.0
202152-6909,2022-01-01,202152,6909,93,Arale,21274,13.3,Premium,2.0,13.0
202201-6909,2022-01-08,202201,6909,93,Arale,21274,13.3,Premium,0.0,13.0
202202-6909,2022-01-15,202202,6909,93,Arale,21274,13.3,Premium,0.0,14.0
202203-6909,2022-01-22,202203,6909,93,Arale,21274,13.3,Premium,0.0,16.0
202204-6909,2022-01-29,202204,6909,93,Arale,21274,13.3,Premium,0.0,17.0
202205-6909,2022-02-05,202205,6909,93,Arale,21274,13.3,Premium,0.0,22.0
202206-6909,2022-02-12,202206,6909,93,Arale,21274,13.3,Premium,1.0,22.0
202207-6909,2022-02-19,202207,6909,93,Arale,21274,13.3,Premium,6.0,13.0
202208-6909,2022-02-26,202208,6909,93,Arale,21274,13.3,Premium,15.0,5.0
202209-6909,2022-03-05,202209,6909,93,Arale,21274,13.3,Premium,2.0,2.0
202210-6909,2022-03-12,202210,6909,93,Arale,21274,13.3,Premium,1.0,0.0
202211-6909,2022-03-19,202211,6909,93,Arale,21274,13.3,Premium,0.0,0.0
202212-6909,2022-03-26,202212,6909,93,Arale,21274,13.3,Premium,0.0,0.0
202213-6909,2022-04-02,202213,6909,93,Arale,21274,13.3,Premium,0.0,0.0
202214-6909,2022-04-09,202214,6909,93,Arale,21274,13.3,Premium,3.0,0.0
202215-6909,2022-04-16,202215,6909,93,Arale,21274,13.3,Premium,0.0,0.0
202216-6909,2022-04-23,202216,6909,93,Arale,21274,13.3,Premium,0.0,0.0
202217-6909,2022-04-30,202217,6909,93,Arale,21274,13.3,Premium,0.0,0.0
202219-6909,2022-05-14,202219,6909,93,Arale,21274,13.3,Premium,0.0,2.0
202220-6909,2022-05-21,202220,6909,93,Arale,21274,13.3,Premium,0.0,4.0
202221-6909,2022-05-28,202221,6909,93,Arale,21274,13.3,Premium,0.0,9.0
202223-6909,2022-06-11,202223,6909,93,Arale,21274,13.3,Premium,0.0,19.0
202224-6909,2022-06-18,202224,6909,15,Arale,21274,13.3,Premium,0.0,16.0
202224-6909,2022-06-18,202224,6909,93,Arale,21274,13.3,Premium,2.0,24.0
202225-6909,2022-06-25,202225,6909,15,Arale,21274,13.3,Premium,2.0,29.0
202225-6909,2022-06-25,202225,6909,93,Arale,21274,13.3,Premium,3.0,23.0
202226-6909,2022-07-02,202226,6909,15,Arale,21274,13.3,Premium,85.0,59.0
202226-6909,2022-07-02,202226,6909,93,Arale,21274,13.3,Premium,0.0,22.0
202227-6909,2022-07-09,202227,6909,15,Arale,21274,13.3,Premium,48.0,29.0
202228-6909,2022-07-16,202228,6909,15,Arale,21274,13.3,Premium,,17.0
202229-6909,2022-07-23,202229,6909,15,Arale,21274,13.3,Premium,0.0,17.0
202230-6909,2022-07-30,202230,6909,15,Arale,21274,13.3,Premium,5.0,9.0
202231-6909,2022-08-06,202231,6909,15,Arale,21274,13.3,Premium,36.0,8.0
202231-6909,2022-08-06,202231,6909,93,Arale,21274,13.3,Premium,4.0,16.0
202232-6909,2022-08-13,202232,6909,15,Arale,21274,13.3,Premium,97.0,12.0
202232-6909,2022-08-13,202232,6909,93,Arale,21274,13.3,Premium,2.0,13.0
202233-6909,2022-08-20,202233,6909,15,Arale,21274,13.3,Premium,68.0,25.0
202233-6909,2022-08-20,202233,6909,93,Arale,21274,13.3,Premium,4.0,7.0
202234-6909,2022-08-27,202234,6909,15,Arale,21274,13.3,Premium,66.0,49.0
202234-6909,2022-08-27,202234,6909,93,Arale,21274,13.3,Premium,4.0,5.0
202235-6909,2022-09-03,202235,6909,15,Arale,21274,13.3,Premium,100.0,31.0
202235-6909,2022-09-03,202235,6909,93,Arale,21274,13.3,Premium,0.0,5.0
202236-6909,2022-09-10,202236,6909,15,Arale,21274,13.3,Premium,58.0,32.0
202236-6909,2022-09-10,202236,6909,93,Arale,21274,13.3,Premium,2.0,9.0
202237-6909,2022-09-17,202237,6909,15,Arale,21274,13.3,Premium,0.0,54.0
202237-6909,2022-09-17,202237,6909,93,Arale,21274,13.3,Premium,0.0,10.0
202238-6909,2022-09-24,202238,6909,15,Arale,21274,13.3,Premium,0.0,109.0
202238-6909,2022-09-24,202238,6909,93,Arale,21274,13.3,Premium,4.0,6.0
202239-6909,2022-10-01,202239,6909,15,Arale,21274,13.3,Premium,0.0,228.0
202239-6909,2022-10-01,202239,6909,93,Arale,21274,13.3,Premium,0.0,6.0
202240-6909,2022-10-08,202240,6909,15,Arale,21274,13.3,Premium,0.0,261.0
202240-6909,2022-10-08,202240,6909,93,Arale,21274,13.3,Premium,0.0,11.0
202241-6909,2022-10-15,202241,6909,15,Arale,21274,13.3,Premium,41.0,206.0
202242-6909,2022-10-22,202242,6909,15,Arale,21274,13.3,Premium,63.0,111.0
202242-6909,2022-10-22,202242,6909,93,Arale,21274,13.3,Premium,1.0,9.0
202243-6909,2022-10-29,202243,6909,15,Arale,21274,13.3,Premium,20.0,81.0
202243-6909,2022-10-29,202243,6909,93,Arale,21274,13.3,Premium,0.0,10.0
202244-6909,2022-11-05,202244,6909,15,Arale,21274,13.3,Premium,114.0,51.0
202244-6909,2022-11-05,202244,6909,93,Arale,21274,13.3,Premium,2.0,18.0
202245-6909,2022-11-12,202245,6909,15,Arale,21274,13.3,Premium,18.0,24.0
202245-6909,2022-11-12,202245,6909,93,Arale,21274,13.3,Premium,3.0,16.0
202246-6909,2022-11-19,202246,6909,15,Arale,21274,13.3,Premium,7.0,13.0
202247-6909,2022-11-26,202247,6909,15,Arale,21274,13.3,Premium,39.0,12.0
202248-6909,2022-12-03,202248,6909,15,Arale,21274,13.3,Premium,0.0,19.0
202248-6909,2022-12-03,202248,6909,93,Arale,21274,13.3,Premium,4.0,24.0
202249-6909,2022-12-10,202249,6909,15,Arale,21274,13.3,Premium,28.0,39.0
202249-6909,2022-12-10,202249,6909,93,Arale,21274,13.3,Premium,0.0,28.0
202250-6909,2022-12-17,202250,6909,15,Arale,21274,13.3,Premium,0.0,61.0
202250-6909,2022-12-17,202250,6909,93,Arale,21274,13.3,Premium,2.0,32.0
202251-6909,2022-12-24,202251,6909,15,Arale,21274,13.3,Premium,98.0,119.0
202252-6909,2022-12-31,202252,6909,15,Arale,21274,13.3,Premium,0.0,163.0
202252-6909,2022-12-31,202252,6909,93,Arale,21274,13.3,Premium,1.0,35.0
202301-6909,2023-01-07,202301,6909,15,Arale,21274,13.3,Premium,0.0,196.0
202302-6909,2023-01-14,202302,6909,15,Arale,21274,13.3,Premium,37.0,140.0
202302-6909,2023-01-14,202302,6909,93,Arale,21274,13.3,Premium,0.0,39.0
202303-6909,2023-01-21,202303,6909,15,Arale,21274,13.3,Premium,43.0,75.0
202304-6909,2023-01-28,202304,6909,15,Arale,21274,13.3,Premium,20.0,
202304-6909,2023-01-28,202304,6909,93,Arale,21274,13.3,Premium,0.0,39.0
202305-6909,2023-02-04,202305,6909,15,Arale,21274,13.3,Premium,2.0,41.0
202306-6909,2023-02-11,202306,6909,15,Arale,21274,13.3,Premium,14.0,19.0
202306-6909,2023-02-11,202306,6909,93,Arale,21274,13.3,Premium,2.0,37.0
202307-6909,2023-02-18,202307,6909,15,Arale,21274,13.3,Premium,6.0,9.0
202307-6909,2023-02-18,202307,6909,93,Arale,21274,13.3,Premium,23.0,28.0
202308-6909,2023-02-25,202308,6909,15,Arale,21274,13.3,Premium,32.0,7.0
202308-6909,2023-02-25,202308,6909,93,Arale,21274,13.3,Premium,11.0,21.0
202309-6909,2023-03-04,202309,6909,15,Arale,21274,13.3,Premium,14.0,9.0
202309-6909,2023-03-04,202309,6909,93,Arale,21274,13.3,Premium,2.0,18.0
202310-6909,2023-03-11,202310,6909,15,Arale,21274,13.3,Premium,3.0,4.0
202310-6909,2023-03-11,202310,6909,93,Arale,21274,13.3,Premium,6.0,15.0
202311-6909,2023-03-18,202311,6909,15,Arale,21274,13.3,Premium,0.0,3.0
202311-6909,2023-03-18,202311,6909,93,Arale,21274,13.3,Premium,0.0,14.0
202312-6909,2023-03-25,202312,6909,15,Arale,21274,13.3,Premium,42.0,6.0
202312-6909,2023-03-25,202312,6909,93,Arale,21274,13.3,Premium,5.0,12.0
202313-6909,2023-04-01,202313,6909,15,Arale,21274,13.3,Premium,74.0,12.0
202313-6909,2023-04-01,202313,6909,93,Arale,21274,13.3,Premium,0.0,13.0
202314-6909,2023-04-08,202314,6909,15,Arale,21274,13.3,Premium,0.0,27.0
202314-6909,2023-04-08,202314,6909,93,Arale,21274,13.3,Premium,0.0,15.0
202315-6909,2023-04-15,202315,6909,15,Arale,21274,13.3,Premium,0.0,59.0
202315-6909,2023-04-15,202315,6909,93,Arale,21274,13.3,Premium,0.0,17.0
202316-6909,2023-04-22,202316,6909,15,Arale,21274,13.3,Premium,23.0,101.0
202316-6909,2023-04-22,202316,6909,93,Arale,21274,13.3,Premium,0.0,22.0
202317-6909,2023-04-29,202317,6909,15,Arale,21274,13.3,Premium,23.0,67.0
202317-6909,2023-04-29,202317,6909,93,Arale,21274,13.3,Premium,0.0,31.0
202318-6909,2023-05-06,202318,6909,15,Arale,21274,13.3,Premium,23.0,32.0
202318-6909,2023-05-06,202318,6909,93,Arale,21274,13.3,Premium,6.0,22.0
202119-7896,2021-05-15,202119,7896,93,Goku,126677,14.0,Core,1.0,59.0
202120-7896,2021-05-22,202120,7896,93,Goku,126677,14.0,Core,0.0,62.0
202121-7896,2021-05-29,202121,7896,93,Goku,126677,14.0,Core,0.0,102.0
202122-7896,2021-06-05,202122,7896,93,Goku,126677,14.0,Core,32.0,54.0
202123-7896,2021-06-12,202123,7896,93,Goku,126677,14.0,Core,11.0,39.0
202124-7896,2021-06-19,202124,7896,93,Goku,126677,14.0,Core,0.0,48.0
202125-7896,2021-06-26,202125,7896,93,Goku,126677,14.0,Core,14.0,51.0
202126-7896,2021-07-03,202126,7896,93,Goku,126677,14.0,Core,14.0,30.0
202127-7896,2021-07-10,202127,7896,93,Goku,126677,14.0,Core,7.0,29.0
202128-7896,2021-07-17,202128,7896,93,Goku,126677,14.0,Core,0.0,45.0
202129-7896,2021-07-24,202129,7896,93,Goku,126677,14.0,Core,6.0,
202130-7896,2021-07-31,202130,7896,93,Goku,126677,14.0,Core,0.0,49.0
202131-7896,2021-08-07,202131,7896,93,Goku,126677,14.0,Core,0.0,69.0
202132-7896,2021-08-14,202132,7896,93,Goku,126677,14.0,Core,5.0,61.0
202133-7896,2021-08-21,202133,7896,93,Goku,126677,14.0,Core,0.0,89.0
202134-7896,2021-08-28,202134,7896,93,Goku,126677,14.0,Core,0.0,91.0
202135-7896,2021-09-04,202135,7896,93,Goku,126677,14.0,Core,43.0,49.0
202136-7896,2021-09-11,202136,7896,93,Goku,126677,14.0,Core,17.0,35.0
202137-7896,2021-09-18,202137,7896,93,Goku,126677,14.0,Core,24.0,44.0
202138-7896,2021-09-25,202138,7896,93,Goku,126677,14.0,Core,1.0,80.0
202139-7896,2021-10-02,202139,7896,93,Goku,126677,14.0,Core,9.0,66.0
202140-7896,2021-10-09,202140,7896,93,Goku,126677,14.0,Core,3.0,63.0
202141-7896,2021-10-16,202141,7896,93,Goku,126677,14.0,Core,0.0,86.0
202142-7896,2021-10-23,202142,7896,93,Goku,126677,14.0,Core,124.0,82.0
202143-7896,2021-10-30,202143,7896,93,Goku,126677,14.0,Core,14.0,78.0
202144-7896,2021-11-06,202144,7896,93,Goku,126677,14.0,Core,26.0,69.0
202146-7896,2021-11-20,202146,7896,93,Goku,126677,14.0,Core,21.0,97.0
202147-7896,2021-11-27,202147,7896,93,Goku,126677,14.0,Core,20.0,87.0
202148-7896,2021-12-04,202148,7896,93,Goku,126677,14.0,Core,25.0,57.0
202149-7896,2021-12-11,202149,7896,93,Goku,126677,14.0,Core,23.0,38.0
202150-7896,2021-12-18,202150,7896,93,Goku,126677,14.0,Core,23.0,20.0
202151-7896,2021-12-25,202151,7896,93,Goku,126677,14.0,Core,15.0,15.0
202152-7896,2022-01-01,202152,7896,93,Goku,126677,14.0,Core,0.0,20.0
202201-7896,2022-01-08,202201,7896,93,Goku,126677,14.0,Core,3.0,38.0
202202-7896,2022-01-15,202202,7896,93,Goku,126677,14.0,Core,0.0,80.0
202203-7896,2022-01-22,202203,7896,93,Goku,126677,14.0,Core,8.0,67.0
202204-7896,2022-01-29,202204,7896,93,Goku,126677,14.0,Core,14.0,46.0
202205-7896,2022-02-05,202205,7896,93,Goku,126677,14.0,Core,10.0,31.0
202206-7896,2022-02-12,202206,7896,93,Goku,126677,14.0,Core,9.0,26.0
202207-7896,2022-02-19,202207,7896,93,Goku,126677,14.0,Core,0.0,39.0
202208-7896,2022-02-26,202208,7896,93,Goku,126677,14.0,Core,4.0,58.0
202209-7896,2022-03-05,202209,7896,93,Goku,126677,14.0,Core,0.0,98.0
202210-7896,2022-03-12,202210,7896,93,Goku,126677,14.0,Core,32.0,49.0
202211-7896,2022-03-19,202211,7896,93,Goku,126677,14.0,Core,15.0,30.0
202212-7896,2022-03-26,202212,7896,93,Goku,126677,14.0,Core,0.0,30.0
202213-7896,2022-04-02,202213,7896,93,Goku,126677,14.0,Core,2.0,
202214-7896,2022-04-09,202214,7896,93,Goku,126677,14.0,Core,0.0,95.0
202215-7896,2022-04-16,202215,7896,93,Goku,126677,14.0,Core,2.0,94.0
202216-7896,2022-04-23,202216,7896,93,Goku,126677,14.0,Core,28.0,51.0
202217-7896,2022-04-30,202217,7896,93,Goku,126677,14.0,Core,7.0,40.0
202219-7896,2022-05-14,202219,7896,93,Goku,126677,14.0,Core,13.0,20.0
202220-7896,2022-05-21,202220,7896,93,Goku,126677,14.0,Core,5.0,12.0
202221-7896,2022-05-28,202221,7896,93,Goku,126677,14.0,Core,0.0,12.0
202223-7896,2022-06-11,202223,7896,93,Goku,126677,14.0,Core,0.0,21.0
202224-7896,2022-06-18,202224,7896,15,Goku,126677,14.0,Core,96.0,32.0
202224-7896,2022-06-18,202224,7896,93,Goku,126677,14.0,Core,2.0,24.0
202225-7896,2022-06-25,202225,7896,15,Goku,126677,14.0,Core,0.0,51.0
202225-7896,2022-06-25,202225,7896,93,Goku,126677,14.0,Core,0.0,36.0
202226-7896,2022-07-02,202226,7896,15,Goku,126677,14.0,Core,53.0,51.0
202226-7896,2022-07-02,202226,7896,93,Goku,126677,14.0,Core,0.0,70.0
202227-7896,2022-07-09,202227,7896,15,Goku,126677,14.0,Core,22.0,48.0
202228-7896,2022-07-16,202228,7896,15,Goku,126677,14.0,Core,76.0,74.0
202229-7896,2022-07-23,202229,7896,15,Goku,126677,14.0,Core,24.0,37.0
202230-7896,2022-07-30,202230,7896,15,Goku,126677,14.0,Core,38.0,21.0
202231-7896,2022-08-06,202231,7896,15,Goku,126677,14.0,Core,18.0,19.0
202231-7896,2022-08-06,202231,7896,93,Goku,126677,14.0,Core,1.0,146.0
202232-7896,2022-08-13,202232,7896,15,Goku,126677,14.0,Core,6.0,10.0
202232-7896,2022-08-13,202232,7896,93,Goku,126677,14.0,Core,0.0,164.0
202233-7896,2022-08-20,202233,7896,15,Goku,126677,14.0,Core,2.0,7.0
202233-7896,2022-08-20,202233,7896,93,Goku,126677,14.0,Core,56.0,85.0
202234-7896,2022-08-27,202234,7896,15,Goku,126677,14.0,Core,61.0,8.0
202234-7896,2022-08-27,202234,7896,93,Goku,126677,14.0,Core,19.0,56.0
202235-7896,2022-09-03,202235,7896,15,Goku,126677,14.0,Core,0.0,15.0
202235-7896,2022-09-03,202235,7896,93,Goku,126677,14.0,Core,19.0,27.0
202236-7896,2022-09-10,202236,7896,15,Goku,126677,14.0,Core,0.0,32.0
202236-7896,2022-09-10,202236,7896,93,Goku,126677,14.0,Core,7.0,16.0
202237-7896,2022-09-17,202237,7896,15,Goku,126677,14.0,Core,61.0,18.0
202237-7896,2022-09-17,202237,7896,93,Goku,126677,14.0,Core,4.0,15.0
202238-7896,2022-09-24,202238,7896,15,Goku,126677,14.0,Core,2.0,14.0
202238-7896,2022-09-24,202238,7896,93,Goku,126677,14.0,Core,2.0,23.0
202239-7896,2022-10-01,202239,7896,15,Goku,126677,14.0,Core,0.0,20.0
202239-7896,2022-10-01,202239,7896,93,Goku,126677,14.0,Core,,20.0
202240-7896,2022-10-08,202240,7896,15,Goku,126677,14.0,Core,0.0,38.0
202240-7896,2022-10-08,202240,7896,93,Goku,126677,14.0,Core,6.0,29.0
202241-7896,2022-10-15,202241,7896,15,Goku,126677,14.0,Core,3.0,35.0
202242-7896,2022-10-22,202242,7896,15,Goku,126677,14.0,Core,121.0,53.0
202242-7896,2022-10-22,202242,7896,93,Goku,126677,14.0,Core,0.0,57.0
202243-7896,2022-10-29,202243,7896,15,Goku,126677,14.0,Core,37.0,25.0
202243-7896,2022-10-29,202243,7896,93,Goku,126677,14.0,Core,11.0,40.0
202244-7896,2022-11-05,202244,7896,15,Goku,126677,14.0,Core,8.0,12.0
202244-7896,2022-11-05,202244,7896,93,Goku,126677,14.0,Core,0.0,48.0
202245-7896,2022-11-12,202245,7896,15,Goku,126677,14.0,Core,10.0,8.0
202245-7896,2022-11-12,202245,7896,93,Goku,126677,14.0,Core,1.0,85.0
202246-7896,2022-11-19,202246,7896,15,Goku,126677,14.0,Core,31.0,8.0
202247-7896,2022-11-26,202247,7896,15,Goku,126677,14.0,Core,10.0,15.0
202247-7896,2022-11-26,202247,7896,93,Goku,126677,14.0,Core,27.0,49.0
202248-7896,2022-12-03,202248,7896,15,Goku,126677,14.0,Core,0.0,31.0
202248-7896,2022-12-03,202248,7896,93,Goku,126677,14.0,Core,13.0,35.0
202249-7896,2022-12-10,202249,7896,15,Goku,126677,14.0,Core,89.0,16.0
202249-7896,2022-12-10,202249,7896,93,Goku,126677,14.0,Core,10.0,25.0
202250-7896,2022-12-17,202250,7896,15,Goku,126677,14.0,Core,3.0,11.0
202250-7896,2022-12-17,202250,7896,93,Goku,126677,14.0,Core,0.0,30.0
202251-7896,2022-12-24,202251,7896,15,Goku,126677,14.0,Core,0.0,14.0
202252-7896,2022-12-31,202252,7896,15,Goku,126677,14.0,Core,45.0,26.0
202252-7896,2022-12-31,202252,7896,93,Goku,126677,14.0,Core,3.0,55.0
202301-7896,2023-01-07,202301,7896,15,Goku,126677,14.0,Core,0.0,53.0
202302-7896,2023-01-14,202302,7896,15,Goku,126677,14.0,Core,43.0,27.0
202302-7896,2023-01-14,202302,7896,93,Goku,126677,14.0,Core,0.0,114.0
202303-7896,2023-01-21,202303,7896,15,Goku,126677,14.0,Core,6.0,18.0
202304-7896,2023-01-28,202304,7896,15,Goku,126677,14.0,Core,20.0,21.0
202304-7896,2023-01-28,202304,7896,93,Goku,126677,14.0,Core,2.0,110.0
202305-7896,2023-02-04,202305,7896,15,Goku,126677,14.0,Core,0.0,38.0
202306-7896,2023-02-11,202306,7896,15,Goku,126677,14.0,Core,0.0,78.0
202306-7896,2023-02-11,202306,7896,93,Goku,126677,14.0,Core,15.0,87.0
202307-7896,2023-02-18,202307,7896,15,Goku,126677,14.0,Core,0.0,165.0
202307-7896,2023-02-18,202307,7896,93,Goku,126677,14.0,Core,25.0,54.0
202308-7896,2023-02-25,202308,7896,15,Goku,126677,14.0,Core,39.0,109.0
202308-7896,2023-02-25,202308,7896,93,Goku,126677,14.0,Core,3.0,53.0
202309-7896,2023-03-04,202309,7896,15,Goku,126677,14.0,Core,33.0,59.0
202309-7896,2023-03-04,202309,7896,93,Goku,126677,14.0,Core,2.0,50.0
202310-7896,2023-03-11,202310,7896,15,Goku,126677,14.0,Core,64.0,45.0
202310-7896,2023-03-11,202310,7896,93,Goku,126677,14.0,Core,3.0,61.0
202311-7896,2023-03-18,202311,7896,15,Goku,126677,14.0,Core,0.0,59.0
202311-7896,2023-03-18,202311,7896,93,Goku,126677,14.0,Core,0.0,84.0
202312-7896,2023-03-25,202312,7896,15,Goku,126677,14.0,Core,17.0,76.0
202312-7896,2023-03-25,202312,7896,93,Goku,126677,14.0,Core,22.0,54.0
202313-7896,2023-04-01,202313,7896,15,Goku,126677,14.0,Core,54.0,45.0
202313-7896,2023-04-01,202313,7896,93,Goku,126677,14.0,Core,10.0,56.0
202314-7896,2023-04-08,202314,7896,15,Goku,126677,14.0,Core,16.0,42.0
202314-7896,2023-04-08,202314,7896,93,Goku,126677,14.0,Core,8.0,81.0
202315-7896,2023-04-15,202315,7896,15,Goku,126677,14.0,Core,18.0,65.0
202315-7896,2023-04-15,202315,7896,93,Goku,126677,14.0,Core,0.0,155.0
202316-7896,2023-04-22,202316,7896,15,Goku,126677,14.0,Core,50.0,85.0
202316-7896,2023-04-22,202316,7896,93,Goku,126677,14.0,Core,50.0,80.0
202317-7896,2023-04-29,202317,7896,15,Goku,126677,14.0,Core,0.0,95.0
202317-7896,2023-04-29,202317,7896,93,Goku,126677,14.0,Core,,53.0
202318-7896,2023-05-06,202318,7896,15,Goku,126677,14.0,Core,70.0,52.0
202318-7896,2023-05-06,202318,7896,93,Goku,126677,14.0,Core,2.0,58.0
202119-8883,2021-05-15,202119,8883,90,Goku,96700,15.6,Core,121.0,19.0
202119-8883,2021-05-15,202119,8883,93,Goku,96700,15.6,Core,4.0,77.0
202120-8883,2021-05-22,202120,8883,90,Goku,96700,15.6,Core,9.0,34.0
202120-8883,2021-05-22,202120,8883,93,Goku,96700,15.6,Core,30.0,76.0
202121-8883,2021-05-29,202121,8883,90,Goku,96700,15.6,Core,11.0,48.0
202121-8883,2021-05-29,202121,8883,93,Goku,96700,15.6,Core,58.0,38.0
202122-8883,2021-06-05,202122,8883,90,Goku,96700,15.6,Core,8.0,83.0
202122-8883,2021-06-05,202122,8883,93,Goku,96700,15.6,Core,44.0,23.0
202123-8883,2021-06-12,202123,8883,93,Goku,96700,15.6,Core,29.0,23.0
202124-8883,2021-06-19,202124,8883,90,Goku,96700,15.6,Core,17.0,60.0
202124-8883,2021-06-19,202124,8883,93,Goku,96700,15.6,Core,0.0,38.0
202125-8883,2021-06-26,202125,8883,90,Goku,96700,15.6,Core,17.0,52.0
202125-8883,2021-06-26,202125,8883,93,Goku,96700,15.6,Core,53.0,77.0
202126-8883,2021-07-03,202126,8883,90,Goku,96700,15.6,Core,6.0,75.0
202126-8883,2021-07-03,202126,8883,93,Goku,96700,15.6,Core,32.0,53.0
202127-8883,2021-07-10,202127,8883,90,Goku,96700,15.6,Core,0.0,112.0
202127-8883,2021-07-10,202127,8883,93,Goku,96700,15.6,Core,52.0,27.0
202128-8883,2021-07-17,202128,8883,90,Goku,96700,15.6,Core,50.0,79.0
202128-8883,2021-07-17,202128,8883,93,Goku,96700,15.6,Core,29.0,17.0
202129-8883,2021-07-24,202129,8883,90,Goku,96700,15.6,Core,4.0,72.0
202129-8883,2021-07-24,202129,8883,93,Goku,96700,15.6,Core,39.0,7.0
202130-8883,2021-07-31,202130,8883,90,Goku,96700,15.6,Core,1.0,99.0
202130-8883,2021-07-31,202130,8883,93,Goku,96700,15.6,Core,24.0,3.0
202131-8883,2021-08-07,202131,8883,90,Goku,96700,15.6,Core,0.0,116.0
202131-8883,2021-08-07,202131,8883,93,Goku,96700,15.6,Core,27.0,1.0
202132-8883,2021-08-14,202132,8883,90,Goku,96700,15.6,Core,21.0,87.0
202132-8883,2021-08-14,202132,8883,93,Goku,96700,15.6,Core,31.0,2.0
202133-8883,2021-08-21,202133,8883,90,Goku,96700,15.6,Core,30.0,42.0
202133-8883,2021-08-21,202133,8883,93,Goku,96700,15.6,Core,121.0,5.0
202134-8883,2021-08-28,202134,8883,90,Goku,96700,15.6,Core,13.0,22.0
202134-8883,2021-08-28,202134,8883,93,Goku,96700,15.6,Core,80.0,12.0
202135-8883,2021-09-04,202135,8883,90,Goku,96700,15.6,Core,4.0,16.0
202135-8883,2021-09-04,202135,8883,93,Goku,96700,15.6,Core,49.0,27.0
202136-8883,2021-09-11,202136,8883,90,Goku,96700,15.6,Core,0.0,20.0
202136-8883,2021-09-11,202136,8883,93,Goku,96700,15.6,Core,65.0,21.0
202137-8883,2021-09-18,202137,8883,90,Goku,96700,15.6,Core,9.0,10.0
202137-8883,2021-09-18,202137,8883,93,Goku,96700,15.6,Core,84.0,28.0
202138-8883,2021-09-25,202138,8883,90,Goku,96700,15.6,Core,2.0,7.0
202138-8883,2021-09-25,202138,8883,93,Goku,96700,15.6,Core,12.0,53.0
202139-8883,2021-10-02,202139,8883,90,Goku,96700,15.6,Core,2.0,11.0
202139-8883,2021-10-02,202139,8883,93,Goku,96700,15.6,Core,10.0,110.0
202140-8883,2021-10-09,202140,8883,90,Goku,96700,15.6,Core,0.0,22.0
202140-8883,2021-10-09,202140,8883,93,Goku,96700,15.6,Core,36.0,56.0
202141-8883,2021-10-16,202141,8883,90,Goku,96700,15.6,Core,12.0,27.0
202141-8883,2021-10-16,202141,8883,93,Goku,96700,15.6,Core,14.0,35.0
202142-8883,2021-10-23,202142,8883,90,Goku,96700,15.6,Core,0.0,50.0
202142-8883,2021-10-23,202142,8883,93,Goku,96700,15.6,Core,59.0,36.0
202143-8883,2021-10-30,202143,8883,90,Goku,96700,15.6,Core,0.0,79.0
